name,code,day,price,qunt
F&F,383220,2022.05.04,"136,000","101,156"
F&F,383220,2022.05.03,"140,500","145,693"
F&F,383220,2022.05.02,"141,500","206,858"
F&F,383220,2022.04.29,"141,000","185,820"
