name,code,day,price,qunt
TYM,002900,2022.05.04,"3,380","96,896,945"
TYM,002900,2022.05.03,"3,285","81,227,181"
TYM,002900,2022.05.02,"2,530","19,398,110"
TYM,002900,2022.04.29,"2,410","9,326,168"
